description,origin,status,car_mileage,car_color,car_seats,gear,car_year,car_price,style,model,fuel,brand_name,region_name,url_image,website,month,year
Bán veam 7 tấn rưỡi máy Hyundai sản xuất 2017 thùng dài 6 mét hai anh em quan tâm alo,Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2017.0,400000000.0,Kiểu dáng khác,Veam,Dầu,,,https://bonbanh.com/uploads/users/606374/car/3984071/l_1631259485.648.jpg,bonbanh,9,2021
"Bán xe tải Hoa mai 5t đời cuối 2009.khám dài, lốp đẹp, điều hòa lạnh buốt..vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,135000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/529256/car/3983701/l_1631242835.806.jpg,bonbanh,9,2021
Bán xe tải. Tình trạng xe: mới kiểm định ngày 8-9-2021. Xe dùng hàng ngày hoạt động tốt. Ưu tiên lì xì lấy lộc nhẹ chút đỉnh cho anh em chú bác nào thật sự có thiện chí muốn mua NHANH - GỌN - LẸ,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2007.0,64000000.0,Kiểu dáng khác,Damsan,Dầu,,,https://bonbanh.com/uploads/users/606355/car/3983834/l_1631248240.978.jpg,bonbanh,9,2021
"Tmt đời 2007. Xe đẹp trang bị nệm da, máy lạnh.... Xe đi giữ dìn không đâm đụng.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2007.0,60000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/606329/car/3983657/l_1631240937.677.jpg,bonbanh,9,2021
"Cuulong tmt sx 2010, màu trắng, xe đang hoạt động tốt, không có lỗi gì, máy số ngon, lốp mới, dăng kiểm còn dài.. vui lòng liên hệ.",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2010.0,64000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/559093/car/3983667/l_1631241395.125.jpg,bonbanh,9,2021
"Truong giang 7t 2011 màu xanh. Xe đang hoạt động tốt, máy gầm chất, lốp đẹp..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2011.0,145000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/606218/car/3982931/l_1631177305.731.jpg,bonbanh,9,2021
"Dongfeng đời 2010. Đã thay máy, số hổ vồ. Ai muốn mua xin gọi trực tiếp.",Việt Nam,Đã sử dụng,0.0,Vàng,3.0,Số sàn,2010.0,478000000.0,Kiểu dáng khác,Dongfeng,Dầu,,,https://bonbanh.com/uploads/users/568131/car/3982801/l_1631172068.854.jpg,bonbanh,9,2021
Già đình cân bán trường giang 7t một cầu đời 210 xe đẹp điêu hoà mát lạnh,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,145000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/539607/car/3982639/l_1631163464.835.jpg,bonbanh,9,2021
"Nhà chuyển đổi cv cần bán xe giải phóng 2011, còn zin hết nhé , điều hoà mát..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2011.0,44000000.0,Kiểu dáng khác,Giải Phóng,Xăng,,,https://bonbanh.com/uploads/users/583956/car/3982429/l_1631154538.863.jpg,bonbanh,9,2021
"gia dình em càn bán chiếc xe cưulong 1,5tấn.đời 2009. gầm bệ không mục mọt, máy chất , ắc quy nhà mới thay.nội thất sạch sẽ.",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2009.0,66000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/528549/car/3981771/l_1631093257.872.jpg,bonbanh,9,2021
"Cần bán xe 7 tạ giải phóng đời 2010, Xe đang hoạt động tốt, Máy chất. Điều hoà mát. Xi nhan đèn còi đủ,.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,44000000.0,Kiểu dáng khác,Giải Phóng,Xăng,,,https://bonbanh.com/uploads/users/407722/car/3981828/l_1631095430.270.jpg,bonbanh,9,2021
"Bán xe tải TA TA đời 2017, màu xanh, xe thùng kín, máy móc nguyên bản, giấy tờ đủ.",Việt Nam,Đã sử dụng,0.0,Xanh,2.0,Số sàn,2017.0,280000000.0,Kiểu dáng khác,Tata,Dầu,,,https://bonbanh.com/uploads/users/606040/car/3981299/l_1631070677.712.jpg,bonbanh,9,2021
"Cần bán xe tải đời 2011, máy chất, khám mới, gầm bệ chắc, máy ổn, ai có nhu cầu mua liên hệ với mình",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2011.0,68000000.0,Kiểu dáng khác,Forcia,Xăng,,,https://bonbanh.com/uploads/users/545340/car/3980194/l_1630988744.523.jpg,bonbanh,9,2021
"Bán xe tải chien thắng, tải 4t6 đời 2016 đk 2017, lôp đẹp điều hoa mat, đk dài..vui lòng liên hệ với tôi.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2016.0,260000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/605912/car/3980211/l_1630989561.305.jpg,bonbanh,9,2021
Cần bán cuu long 7t đời 2010 đăng kiểm điều hoà đầy đủ máy chất lốp đẹp.,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,64000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/518096/car/3980117/l_1630985530.373.jpg,bonbanh,9,2021
"Hết việc cần bán e chiến thắng 3.45đoi 2009, hết khám, xe đang chạy bình thường, máy móc ổn.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,140000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/569050/car/3979300/l_1630916780.762.jpg,bonbanh,9,2021
"Bán xe JAC màu xanh sx 2018, mới đi 3 vạn.xe chính chủ bán, giấy tờ đủ, gầm bệ chắc.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2018.0,220000000.0,Kiểu dáng khác,Jac,Dầu,,,https://bonbanh.com/uploads/users/605780/car/3979356/l_1630919196.622.jpg,bonbanh,9,2021
"Bán xe Cuu long đời 2009, màu xanh, xe đẹp, gầm bệ tốt, giấy tờ đủ, máy khỏe",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,105000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/552283/car/3979346/l_1630918749.773.jpg,bonbanh,9,2021
"Cần bán Cửu Long 3t45, màu xanh, xe đẹp, đời 2009 đang ký 2011, máy móc êm và khỏe.. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,120000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/580314/car/3979310/l_1630917268.797.jpg,bonbanh,9,2021
"Bán xe tải Cuu Long đời 2008, thùng dài 8m inox, khám dài, lốp đẹp, giấy tờ đủ.",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2008.0,185000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/575488/car/3979168/l_1630910608.551.jpg,bonbanh,9,2021
"Cần bán xe Cửu Long màu trắng, đời 2016. Xe nguyên bản, thùng mui bạt, giấy tờ đủ, máy êm và khỏe. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2016.0,185000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/570549/car/3979212/l_1630912767.234.jpg,bonbanh,9,2021
Bán Cửu Long 2.35 đời 208 đăng ký 209.cầu số to thùng hộp xắt xi đẹp ca bin đều giá cả hợp lý cho a e mới gia khởi nghiệp vốn ít nhanh thu hồi vốn,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,94000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/605763/car/3979246/l_1630914468.353.jpg,bonbanh,9,2021
"Bán xe tải HOAMAI màu xanh, đời 2008, bỏ khám, lốp đẹp, máy móc êm, gầm bệ chắc.. vui lòng liên hệ với tôi.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,38000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/516403/car/3979040/l_1630904023.229.jpg,bonbanh,9,2021
Trường giang 2.5t 2008  Ai có nhu cầu vui lòng liên hệ để biết thêm thông tin chi tiết,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,75000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/591709/car/3976585/l_1630721457.154.jpg,bonbanh,9,2021
"Bán xe Ford Transit đời 2017. Xe đi giữ dìn không đâm đụng, ngập nuớcc. Liên hệ để biết thêm thông tin!",Việt Nam,Đã sử dụng,0.0,Trắng,30.0,Số sàn,2017.0,518000000.0,Van,Samco,Dầu,,,https://bonbanh.com/uploads/users/605218/car/3973953/l_1630494750.831.jpg,bonbanh,9,2021
"Bán xe tải Dong Ben màu trắng, đời 2017, máy xăng, khám phi mới, điều hoà mat, hình thức zin 100%",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2017.0,105000000.0,Kiểu dáng khác,Dong Ben,Xăng,,,https://bonbanh.com/uploads/users/559286/car/3973623/l_1630482432.323.jpg,bonbanh,9,2021
"Bán xe tải Trường Giang 2008, 5 tấn, 2 cầu, màu xanh, xe đẹp, máy chất khám phí đủ. lốp đẹp..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,155000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/501230/car/3973669/l_1630484297.940.jpg,bonbanh,9,2021
"Cần bán gấp hoa mai 5t , xe 2 cầu, đoi 2007, màu xanh, ae thiện chí alo mình..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2007.0,135000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/605191/car/3973631/l_1630482683.471.jpg,bonbanh,9,2021
"Bán xe tải giải phóng 2011 đang kiểm dài, màu xanh, thùng mui bạt, máy khỏe,, Vui lòng liên hệ với tôi.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2011.0,58000000.0,Kiểu dáng khác,Giải Phóng,Xăng,,,https://bonbanh.com/uploads/users/576717/car/3973745/l_1630487156.181.jpg,bonbanh,9,2021
"Bán xe tải JAC màu xanh, đời 2019. Xe rất đẹp, giấy tờ đủ, máy móc nguyên bản..vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2019.0,215000000.0,Kiểu dáng khác,Jac,Dầu,,,https://bonbanh.com/uploads/users/605178/car/3973363/l_1630470309.224.jpg,bonbanh,9,2021
"Bán xe tải TMT màu trắng, đời 2010 , khám 6 tháng, máy móc ổn định, thùng mui bạt.. vui lòng liên hệ với tôi.",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2010.0,60000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/605188/car/3973607/l_1630481751.856.jpg,bonbanh,9,2021
"Cần bán xe tải hoàng huy đời 2017 đang ký 2018, màu vàng. Xe nguyên bản, gầm máy chất, lốp đẹp..",Việt Nam,Đã sử dụng,0.0,Vàng,3.0,Số sàn,2017.0,715000000.0,Kiểu dáng khác,Huy Hoàng,Dầu,,,https://bonbanh.com/uploads/users/578190/car/3973241/l_1630464728.812.jpg,bonbanh,9,2021
cần bán xe cẩu 15 tấn vừa đóng xong ks 3105 cẩu bải đẹp miên man,Nước khác,Đã sử dụng,0.0,Trắng,2.0,Số sàn,2015.0,1600000000.0,Kiểu dáng khác,New Power,Dầu,,,https://bonbanh.com/uploads/users/14901/car/3972615/l_1630404536.728.jpg,bonbanh,8,2021
Do chuyển đổi công việc nên gd cần bán cửu long 850kg đời 2010 lốp mới máy dễ nổ. Liên hệ để biết thêm thông tin!,Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2010.0,60000000.0,Kiểu dáng khác,CửU Long 850Kg,Dầu,,,https://bonbanh.com/uploads/users/605079/car/3972668/l_1630406992.997.jpg,bonbanh,8,2021
"Bán cửulong 4t75 đời 2008, một cầu. Anh em cần vui lòng liên hệ để biết thêm thông tin!",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,78000000.0,Kiểu dáng khác,Cửulong 4T75,Dầu,,,https://bonbanh.com/uploads/users/548520/car/3972492/l_1630399609.572.jpg,bonbanh,8,2021
"Xe nhà đang chạy cần bán cửu long 1,25 tấn 2009 - xe nguyên bản 90 % - gầm bệ rất chắc chắn không mục mọt - sàn sóng theo xe còn mới nguyên.gầm cabin không một vết mọt - thùng dài 3,5m.  - máy xanh cực bền và khoẻ xe chất côn số nhẹ máy rất êm k chút hơi thừa.dòng máy 485 cực khoẻ.  - nội thất như mới.  - Xe chợ lực lái dùng 1 ngón tay cũng quay đc vô lăng - đăng kiểm dài.xe về chỉ việc đi kiếm tiền k phải làm bất cứ thứ gì - lốp mới 80% - phanh chợ hơi rất an toàn - đèn , còi , xi nhan , đèn lùi , đèn hậu , gạt mưa tất cả hoạt động bình thường - sắt xi theo xe rất to và khoẻ không một vết han gỉ - xe mới thay hai bình ác quy mới còn bảo hành 6 tháng.điện 24v dùng hai bình nên rất khoẻ - bảo hành xe 6 tháng. Bảo hành an ninh trọn đời - xe bảo dưỡng và thay dầu mỡ mới hết về chỉ việc chạy không phải làm bất cứ thứ gì",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2009.0,68000000.0,Kiểu dáng khác,"Cửu Long 1,25 Tấn",Dầu,,,https://bonbanh.com/uploads/users/578428/car/3972319/l_1630392205.780.jpg,bonbanh,8,2021
Bán Cửu Long 2 tấn sx 2009. Xe zin đét nguyên bản 100%. Liên hệ để biết thêm thông tin!,Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2009.0,58000000.0,Kiểu dáng khác,Cửu Long 2 Tấn,Dầu,,,https://bonbanh.com/uploads/users/557774/car/3972514/l_1630400569.635.jpg,bonbanh,8,2021
"Bán xe Cửu Long đời 2007. Trang bị nệm da, máy lạnh, âm thanh AM/FM... Liên hệ để biết thêm thông tin!",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2007.0,110000000.0,Kiểu dáng khác,Cửu Long,Dầu,,,https://bonbanh.com/uploads/users/605031/car/3972195/l_1630385680.596.jpg,bonbanh,8,2021
"Cần bán Cửu Long 2017 trọng tải 1.95 tấn. Máy dầu sơn zin còn nhiều. Máy số đại chất, Capin ko đâm. Thùng bệ đẹp. Liên hệ để biết thêm thông tin!",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2017.0,124000000.0,Kiểu dáng khác,Cửu Long 1.95 Tấn,Dầu,,,https://bonbanh.com/uploads/users/569308/car/3972141/l_1630383286.904.jpg,bonbanh,8,2021
"Bán xe tải trường Giang Sx 2015, 4c, Thùng full inox, máy chất, lốp dép 75 đến 80%,",Việt Nam,Đã sử dụng,0.0,Vàng,4.0,Số sàn,2015.0,715000000.0,Pick-up (bán tải),Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/557986/car/3972182/l_1630385128.493.jpg,bonbanh,8,2021
"Cần bán xe 3,5T sx 2009 thùng dài 5,2m. Xe đang hoat động tốt. Liên hệ để biết thêm thông tin!",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2009.0,112000000.0,Kiểu dáng khác,"Cửu Long 3,5T",Dầu,,,https://bonbanh.com/uploads/users/530976/car/3972577/l_1630403220.701.jpg,bonbanh,8,2021
"Bán xe forcia đời 2010 loại xe nhỏ trọng tải 980kg, máy ngon, thùng sàn ko mục mọt, lốp vừa mới thay..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,76000000.0,Kiểu dáng khác,Forcia,Dầu,,,https://bonbanh.com/uploads/users/558729/car/3971409/l_1630318649.899.jpg,bonbanh,8,2021
Gia đình cần bán cuulong 4t75 một cầu sản xuất cuối 2007 xe đầy đủ lốp tây cả dàn điều hoà lạnh đăng kiểm mới nội thất ca pin đẹp,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2007.0,125000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/604873/car/3971107/l_1630306500.255.jpg,bonbanh,8,2021
"Bán xe tải Hoa mai 3t45 1 cầu đời cuối 2009, khám mới, lốp đẹp.. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,130000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/529256/car/3971123/l_1630307157.953.jpg,bonbanh,8,2021
Cửu Long 4t75 đời 2009 khám dài lốp đẹp điều hòa lạnh buốt..vui lòng liên hệ với tôi.,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,112000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/529256/car/3971132/l_1630307568.310.jpg,bonbanh,8,2021
"Bán Xe tải 2,5 tấn đời 2008, màu xanh. Xe đã thay máy kia và hộp số kia. bao chạy đường dài.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,68000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/563316/car/3970939/l_1630298053.573.jpg,bonbanh,8,2021
Dịch chết đói cần bán gấp 4t75. Đời 207. Xe đẹp máy dầu số chất bán ae về dùng ko tiếp thợ. Hiếm có con thứ 2 cùng dời.,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2007.0,87000000.0,Van,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/604878/car/3971159/l_1630308706.903.jpg,bonbanh,8,2021
"Do không có việc nên bán lại xe Chiến thắng 700kg đời 2014, xe còn nguyên bản, máy móc ổn định..vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xám,3.0,Số sàn,2014.0,68000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/604851/car/3970859/l_1630294853.715.jpg,bonbanh,8,2021
"Dongben 2010-630kg, màu trắng, xe đầy đủ giấy tờ, Máy nổ thì thầm, cầu số ngon, thùng inox xe đẹp k mục mọt",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2010.0,40000000.0,Kiểu dáng khác,Dong Ben,Xăng,,,https://bonbanh.com/uploads/users/604852/car/3970867/l_1630295152.883.jpg,bonbanh,8,2021
"Xe đầu kéo hiệu INTERNATIONAL PROSTAR biển Hải Dương, máy MAXX FORCE 13, sản xuất 2011 đăng ký 2021 điều hòa trong xe, điều hòa dự phòng, 2 giường nằm, 2 cầu. xe đẹp, có nhiều xe để lựa chọn, Liên hệ để biết số lượng hàng hóa và giá cả tốt hơn. Xin cảm ơn !",Nước khác,Đã sử dụng,0.0,Đỏ,2.0,Số sàn,2011.0,858000000.0,Kiểu dáng khác,International,Dầu,,,https://bonbanh.com/uploads/users/590530/car/3970848/l_1630294125.118.jpg,bonbanh,8,2021
"Trường giang 5t, 2 cầu, xe nguyên bản từ nước sơn, dàn lốp đẹp, khám dài, xe sẵn chạy",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2007.0,130000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/559735/car/3970686/l_1630287196.985.jpg,bonbanh,8,2021
"Cần bán xe Hoàng Huy đời 2011. Xe đẹp, lốp đẹp máy chất . Liên hệ để biết thêm thông tin!",Việt Nam,Đã sử dụng,0.0,Vàng,3.0,Số sàn,2011.0,368000000.0,Kiểu dáng khác,Hoàng Huy,Dầu,,,https://bonbanh.com/uploads/users/604604/car/3968511/l_1630114321.459.jpg,bonbanh,8,2021
Cần bán xe TMT sản xuất 2010.xe máy dầu máy móc gầm bệ chắc chắn.không mục mọt,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,66000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/441557/car/3967934/l_1630056365.679.jpg,bonbanh,8,2021
"Veam 2.4T đời 2016. Thùng 3.8m, xe zin. Liên hệ để biết thêm thông tin!",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2016.0,208000000.0,Kiểu dáng khác,Veam 2T4,Dầu,,,https://bonbanh.com/uploads/users/537779/car/3968564/l_1630117089.687.jpg,bonbanh,8,2021
"Bán xe tải TMT đang hoạt động tốt, máy móc ổn đinh, gầm bệ chắc.. vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2006.0,35000000.0,Kiểu dáng khác,Tmt,Dầu,,,https://bonbanh.com/uploads/users/538845/car/3968017/l_1630059959.229.jpg,bonbanh,8,2021
"Bán Xe tải đongben đời 2013, Xe còn nguyên bản, Sơn zin, máy móc ổn định..vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Bạc,3.0,Số sàn,2013.0,88000000.0,Kiểu dáng khác,Dong Ben,Xăng,,,https://bonbanh.com/uploads/users/604497/car/3967743/l_1630047850.230.jpg,bonbanh,8,2021
"Bán xe tải cuu long 2 cầu đời 2008, màu xanh. Xe đang hoạt động tốt, giấy tờ đầy đủ, máy móc êm.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2008.0,150000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/604479/car/3967483/l_1630035474.885.jpg,bonbanh,8,2021
"Bán xe tải Trường Giang 2tan đời 2010, may chất, gầm bệ chắc, giấy tờ đầy đủ.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2010.0,84000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/543244/car/3966774/l_1629971971.129.jpg,bonbanh,8,2021
"Bán xe tải Chiến thắng 1 tấn đời 2014, màu xanh, máy chất cầu to số phụ, đầy đủ giấy tờ",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2014.0,90000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/543244/car/3966779/l_1629972098.818.jpg,bonbanh,8,2021
"Bán xe tải Cửu Long 2015 7.5t thùng 6.2m, màu xanh, xe nguyên bản, máy móc êm, giấy tờ đầy đủ.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2015.0,305000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/506618/car/3966816/l_1629973458.318.jpg,bonbanh,8,2021
"cần bán trường giang 7t thùng 8m đời 2012, máy dầu. Xe đang hoạt động tốt, máy móc khỏe và êm",Việt Nam,Đã sử dụng,0.0,Vàng,3.0,Số sàn,2012.0,320000000.0,Kiểu dáng khác,Trường Giang,Dầu,,,https://bonbanh.com/uploads/users/604366/car/3966705/l_1629968706.499.jpg,bonbanh,8,2021
"Bán xe hoa mai 6t8 sx 213 xe đẹp cầu to, máy êm, gầm chắc..vui lòng lien hẹ trực tiếp",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2013.0,84000000.0,Kiểu dáng khác,Hoa Mai,Dầu,,,https://bonbanh.com/uploads/users/480454/car/3966309/l_1629949988.464.jpg,bonbanh,8,2021
"Mình muốn nhượng lại xe cho các bác mua về dùng .xe đẹp gia đình đang sử dụng, Đời 2018 xe vừa khám xong .dàn lốp mới tinh mua về chỉ việc đổ xăng đi.",Việt Nam,Đã sử dụng,0.0,Xám,3.0,Số sàn,2018.0,150000000.0,Kiểu dáng khác,Dong Ben,Dầu,,,https://bonbanh.com/uploads/users/604333/car/3966369/l_1629952833.251.jpg,bonbanh,8,2021
"Gia đình cần bán forcia 950kg sx 2009. xe đẹp về sẵn chạy. giá có thương lượng, ai cần vui lòng liên hệ.",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,75000000.0,Kiểu dáng khác,Forcia,Xăng,,,https://bonbanh.com/uploads/users/604334/car/3966385/l_1629953599.291.jpg,bonbanh,8,2021
"Bán xe tải cuu long Xe đã độ máy to khám dài. điều hòa đầy đủ , ai có nhu cầu vui lòng liên hệ",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,135000000.0,Kiểu dáng khác,Cuu Long,Dầu,,,https://bonbanh.com/uploads/users/604204/car/3965434/l_1629879368.225.jpg,bonbanh,8,2021
Cần bán Trường Hải 6T đời 2009 khám dài lốp mới cả dàn.. sắt xi gầm bệ cực đẹp....Anh em cần liên hệ,Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2009.0,130000000.0,Kiểu dáng khác,Trường Hải 6T,Dầu,,,https://bonbanh.com/uploads/users/591437/car/3965458/l_1629880076.334.jpg,bonbanh,8,2021
"Bán xe Kenbo 900 ký đời 2018, đăng ký 2019. Xe rin từ đầu, 4 lốp mới. Liên hệ để biết thêm thông tin!",Việt Nam,Đã sử dụng,0.0,Xám,2.0,Số sàn,2018.0,133000000.0,Kiểu dáng khác,Kenbo 900Kg,Xăng,,,https://bonbanh.com/uploads/users/568747/car/3965288/l_1629874059.237.jpg,bonbanh,8,2021
"Bán xe tải Chiến Thắng, màu xanh, 5t sx 2015 thung dai 6m, phí dài, giấy tờ đủ, thùng kín..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2015.0,155000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/574355/car/3965330/l_1629875742.857.jpg,bonbanh,8,2021
"không có việc nên bán xe tải đời 2013, xe hoạt động bình thuờng. giấy tờ đủ..ai có nhu cầu vui lòng liên hệ.",Việt Nam,Đã sử dụng,0.0,Trắng,2.0,Số sàn,2013.0,48000000.0,Kiểu dáng khác,Honor,Xăng,,,https://bonbanh.com/uploads/users/604175/car/3964961/l_1629858952.722.jpg,bonbanh,8,2021
"Bán xe tải chiến thắng, đời 2009, máy móc ổn định, giấy tờ đủ, lốp đẹp.",Việt Nam,Đã sử dụng,0.0,Trắng,3.0,Số sàn,2009.0,74000000.0,Kiểu dáng khác,Chiến Thắng,Dầu,,,https://bonbanh.com/uploads/users/578425/car/3965504/l_1629881994.658.jpg,bonbanh,8,2021
"Bán xe tải Howo màu xanh, đời 2911. xe gia đình cần tiền nên muốn bán gấp..",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2011.0,740000000.0,Kiểu dáng khác,Howo,Dầu,,,https://bonbanh.com/uploads/users/568131/car/3964375/l_1629800478.250.jpg,bonbanh,8,2021
"Cần bán xe tải đời 2017dky 2018 , giấy tờ đủ, máy móc nguyên bản, gầm bệ chắc..vui lòng liên hệ với tôi",Việt Nam,Đã sử dụng,0.0,Xanh,3.0,Số sàn,2017.0,735000000.0,Kiểu dáng khác,Veam,Dầu,,,https://bonbanh.com/uploads/users/604086/car/3964404/l_1629801572.473.jpg,bonbanh,8,2021
